JDTDB, Calendar Date (TDB), X, Y, Z, VX, VY, VZ,
2460820.500000000, A.D. 2025-May-25 00:00:00.0000, -6.712911813591245E+07, -1.358306532061080E+08,  8.205843514621258E+03,  2.623013410552751E+01, -1.331998928174086E+01, -2.431495332704259E-04,
2460821.500000000, A.D. 2025-May-26 00:00:00.0000, -6.485327353339365E+07, -1.369620172760615E+08,  8.192325651980937E+03,  2.645009179485130E+01, -1.286830324353961E+01, -6.090979662420892E-05,
2460822.500000000, A.D. 2025-May-27 00:00:00.0000, -6.255878104968535E+07, -1.380541810683740E+08,  8.196594921827316E+03,  2.666176102627952E+01, -1.241262845654787E+01,  1.654875133674238E-04,
2460823.500000000, A.D. 2025-May-28 00:00:00.0000, -6.024636526116811E+07, -1.391068144762335E+08,  8.221603826671839E+03,  2.686495995142086E+01, -1.195330883399800E+01,  4.155122506350750E-04,
2460824.500000000, A.D. 2025-May-29 00:00:00.0000, -5.791676267277608E+07, -1.401196185457666E+08,  8.268439029239118E+03,  2.705959576521719E+01, -1.149071479994703E+01,  6.671216069991104E-04,
2460825.500000000, A.D. 2025-May-30 00:00:00.0000, -5.557071398129930E+07, -1.410923260244572E+08,  8.336345996506512E+03,  2.724566195865240E+01, -1.102520369003572E+01,  9.002571366583112E-04,
2460826.500000000, A.D. 2025-May-31 00:00:00.0000, -5.320895743835471E+07, -1.420246988628746E+08,  8.423014668315649E+03,  2.742321713921232E+01, -1.055709069443083E+01,  1.099237978027912E-03,
2460827.500000000, A.D. 2025-Jun-01 00:00:00.0000, -5.083222443804654E+07, -1.429165239292724E+08,  8.525004076011479E+03,  2.759235676950610E+01, -1.008663681074902E+01,  1.253579217265877E-03,
2460828.500000000, A.D. 2025-Jun-02 00:00:00.0000, -4.844123745283884E+07, -1.437676083572955E+08,  8.638178651578724E+03,  2.775318844875553E+01, -9.614051469785721E+00,  1.357538987031059E-03,
2460829.500000000, A.D. 2025-Jun-03 00:00:00.0000, -4.603670974363010E+07, -1.445777755154004E+08,  8.758073580160737E+03,  2.790581593145845E+01, -9.139503099525109E+00,  1.409038818066310E-03,
2460830.500000000, A.D. 2025-Jun-04 00:00:00.0000, -4.361934605932735E+07, -1.453468619954236E+08,  8.880160904042423E+03,  2.805033190660015E+01, -8.663131286325235E+00,  1.408520019051895E-03,
2460831.500000000, A.D. 2025-Jun-05 00:00:00.0000, -4.118984367110257E+07, -1.460747155746193E+08,  9.000026219598949E+03,  2.818681696009485E+01, -8.185056743398361E+00,  1.358048925269362E-03,
2460832.500000000, A.D. 2025-Jun-06 00:00:00.0000, -3.874889333748429E+07, -1.467611938885795E+08,  9.113482772037387E+03,  2.831534175872675E+01, -7.705387724896346E+00,  1.260764841053419E-03,
2460833.500000000, A.D. 2025-Jun-07 00:00:00.0000, -3.629718002806823E+07, -1.474061635059167E+08,  9.216651758641005E+03,  2.843597013838231E+01, -7.224223006414327E+00,  1.120638535373253E-03,
2460834.500000000, A.D. 2025-Jun-08 00:00:00.0000, -3.383538339796221E+07, -1.480094991390972E+08,  9.306032252669334E+03,  2.854876159690087E+01, -6.741652211887909E+00,  9.424578667078798E-04,
2460835.500000000, A.D. 2025-Jun-09 00:00:00.0000, -3.136417810475786E+07, -1.485710828041032E+08,  9.378576258495450E+03,  2.865377235120518E+01, -6.257754470522732E+00,  7.319450069864786E-04,
2460836.500000000, A.D. 2025-Jun-10 00:00:00.0000, -2.888423411045827E+07, -1.490908028280015E+08,  9.431776227533817E+03,  2.875105460307035E+01, -5.772596402089802E+00,  4.959129299018095E-04,
2460837.500000000, A.D. 2025-Jun-11 00:00:00.0000, -2.639621712442275E+07, -1.495685526873516E+08,  9.463764775514603E+03,  2.884065404337447E+01, -5.286230361432057E+00,  2.423788079572997E-04,
2460838.500000000, A.D. 2025-Jun-12 00:00:00.0000, -2.390078932602596E+07, -1.500042297349586E+08,  9.473419907756150E+03,  2.892260595823073E+01, -4.798693720682852E+00, -1.943083423627812E-05,
2460839.500000000, A.D. 2025-Jun-13 00:00:00.0000, -2.139861046249294E+07, -1.503977339291846E+08,  9.460464501887560E+03,  2.899693055575755E+01, -4.310009704509578E+00, -2.792220411997892E-04,
2460840.500000000, A.D. 2025-Jun-14 00:00:00.0000, -1.889033935814449E+07, -1.507489667097544E+08,  9.425546827957034E+03,  2.906362823338656E+01, -3.820189942678375E+00, -5.259288277801311E-04,
2460841.500000000, A.D. 2025-Jun-15 00:00:00.0000, -1.637663581230494E+07, -1.510578301630953E+08,  9.370289639621973E+03,  2.912267539521608E+01, -3.329238570287874E+00, -7.481399435806946E-04,
2460842.500000000, A.D. 2025-Jun-16 00:00:00.0000, -1.385816282191010E+07, -1.513242265967721E+08,  9.297297943435609E+03,  2.917402114511113E+01, -2.837157542168481E+00, -9.346233695384232E-04,
2460843.500000000, A.D. 2025-Jun-17 00:00:00.0000, -1.133558905012038E+07, -1.515480586166331E+08,  9.210118064440787E+03,  2.921758488873985E+01, -2.343952943990887E+00, -1.074928156214905E-03,
2460844.500000000, A.D. 2025-Jun-18 00:00:00.0000, -8.809591464457093E+06, -1.517292297959319E+08,  9.113141079217196E+03,  2.925325481965764E+01, -1.849642444635821E+00, -1.160075278160644E-03,
2460845.500000000, A.D. 2025-Jun-19 00:00:00.0000, -6.280858057223600E+06, -1.518676460556085E+08,  9.011441323041916E+03,  2.928088764619231E+01, -1.354264410548194E+00, -1.183377102229211E-03,
2460846.500000000, A.D. 2025-Jun-20 00:00:00.0000, -3.750090496632098E+06, -1.519632179237202E+08,  8.910537356413901E+03,  2.930031075261935E+01, -8.578891859176435E-01, -1.141412784710305E-03,
2460847.500000000, A.D. 2025-Jun-21 00:00:00.0000, -1.218006411346070E+06, -1.520158638556726E+08,  8.816063585579395E+03,  2.931132894096309E+01, -3.606321793805928E-01, -1.035098868949424E-03,
2460848.500000000, A.D. 2025-Jun-22 00:00:00.0000,  1.314659194703478E+06, -1.520255146906323E+08,  8.733352844543755E+03,  2.931373817027219E+01,  1.373334986710414E-01, -8.706244374816485E-04,
2460849.500000000, A.D. 2025-Jun-23 00:00:00.0000,  3.847154061686350E+06, -1.519921190220238E+08,  8.666958552658558E+03,  2.930734724603737E+01,  6.357694429173018E-01, -6.598341208286229E-04,
2460850.500000000, A.D. 2025-Jun-24 00:00:00.0000,  6.378710930364452E+06, -1.519156487991840E+08,  8.620184773102403E+03,  2.929200476324262E+01,  1.134375080028601E+00, -4.195954594528040E-04,
2460851.500000000, A.D. 2025-Jun-25 00:00:00.0000,  8.908552109280059E+06, -1.517961040544385E+08,  8.594724008381367E+03,  2.926762416896653E+01,  1.632804960452375E+00, -1.699419610641240E-04,
2460852.500000000, A.D. 2025-Jun-26 00:00:00.0000,  1.143589579624745E+07, -1.516335155835464E+08,  8.590498747862875E+03,  2.923419790735738E+01,  2.130697874772552E+00,  6.868280454253028E-05,
2460853.500000000, A.D. 2025-Jun-27 00:00:00.0000,  1.395996292071243E+07, -1.514279448906769E+08,  8.605751314230263E+03,  2.919179492420628E+01,  2.627709298477094E+00,  2.782566153434196E-04,
2460854.500000000, A.D. 2025-Jun-28 00:00:00.0000,  1.647998307825578E+07, -1.511794815675377E+08,  8.637348388366401E+03,  2.914054302728587E+01,  3.123536787525840E+00,  4.451912634764188E-04,
2460855.500000000, A.D. 2025-Jun-29 00:00:00.0000,  1.899519855164244E+07, -1.508882390377726E+08,  8.681205075986683E+03,  2.908060379217842E+01,  3.617931897955098E+00,  5.610611124118314E-04,
2460856.500000000, A.D. 2025-Jun-30 00:00:00.0000,  2.150486617119738E+07, -1.505543498696563E+08,  8.732719336993992E+03,  2.901214895356402E+01,  4.110698786426024E+00,  6.221779092965285E-04,
2460857.500000000, A.D. 2025-Jul-01 00:00:00.0000,  2.400825742134599E+07, -1.501779616186016E+08,  8.787137377016246E+03,  2.893534397789843E+01,  4.601684343723308E+00,  6.285130306060704E-04,
2460858.500000000, A.D. 2025-Jul-02 00:00:00.0000,  2.650465749651738E+07, -1.497592336748816E+08,  8.839817235887051E+03,  2.885034006178469E+01,  5.090765671818792E+00,  5.824946481902682E-04,
2460859.500000000, A.D. 2025-Jul-03 00:00:00.0000,  2.899336397208827E+07, -1.492983351491674E+08,  8.886396280616522E+03,  2.875727279102414E+01,  5.577839087647954E+00,  4.880248851515390E-04,
2460860.500000000, A.D. 2025-Jul-04 00:00:00.0000,  3.147368554779915E+07, -1.487954435648924E+08,  8.922888787932694E+03,  2.865626469858491E+01,  6.062812604395584E+00,  3.498525531773211E-04,
2460861.500000000, A.D. 2025-Jul-05 00:00:00.0000,  3.394494108907563E+07, -1.482507440352613E+08,  8.945744788095355E+03,  2.854742924593806E+01,  6.545602187932694E+00,  1.732951299073804E-04,
2460862.500000000, A.D. 2025-Jul-06 00:00:00.0000,  3.640645900739667E+07, -1.476644286192863E+08,  8.951897445790470E+03,  2.843087445221121E+01,  7.026131223121357E+00, -3.576351275658141E-05,
2460863.500000000, A.D. 2025-Jul-07 00:00:00.0000,  3.885757689591064E+07, -1.470366956172496E+08,  8.938818746134639E+03,  2.830670502469627E+01,  7.504332285461913E+00, -2.706951790001355E-04,
2460864.500000000, A.D. 2025-Jul-08 00:00:00.0000,  4.129764125795451E+07, -1.463677486504467E+08,  8.904594695605338E+03,  2.817502229313955E+01,  7.980150181891515E+00, -5.238708402126591E-04,
2460865.500000000, A.D. 2025-Jul-09 00:00:00.0000,  4.372600712155627E+07, -1.456577954641089E+08,  8.848022270172834E+03,  2.803592161092471E+01,  8.453545117658773E+00, -7.864318694186245E-04,
2460866.500000000, A.D. 2025-Jul-10 00:00:00.0000,  4.614203732088852E+07, -1.449070464958125E+08,  8.768720990136266E+03,  2.788948729772223E+01,  8.924494746486657E+00, -1.048198212269646E-03,
2460867.500000000, A.D. 2025-Jul-11 00:00:00.0000,  4.854510125440417E+07, -1.441157133596359E+08,  8.667242851786315E+03,  2.773578573543030E+01,  9.392993880906607E+00, -1.297812750319594E-03,
2460868.500000000, A.D. 2025-Jul-12 00:00:00.0000,  5.093457300822303E+07, -1.432840074916187E+08,  8.545157098948956E+03,  2.757485782607027E+01,  9.859050938168462E+00, -1.523185289486140E-03,
2460869.500000000, A.D. 2025-Jul-13 00:00:00.0000,  5.330982885883272E+07, -1.424121392560724E+08,  8.405083465032279E+03,  2.740671245789530E+01,  1.032268085223085E+01, -1.712234552436964E-03,
2460870.500000000, A.D. 2025-Jul-14 00:00:00.0000,  5.567024431569866E+07, -1.415003177981442E+08,  8.250651053458452E+03,  2.723132263675389E+01,  1.078389506275951E+01, -1.853848069693242E-03,
2460871.500000000, A.D. 2025-Jul-15 00:00:00.0000,  5.801519098834703E+07, -1.405487518399746E+08,  8.086369786642492E+03,  2.704862541211520E+01,  1.124268995469498E+01, -1.938920157837032E-03,
2460872.500000000, A.D. 2025-Jul-16 00:00:00.0000,  6.034403362374140E+07, -1.395576514826381E+08,  7.917414343588054E+03,  2.685852586387023E+01,  1.169903540319095E+01, -1.961316325921558E-03,
2460873.500000000, A.D. 2025-Jul-17 00:00:00.0000,  6.265612764779098E+07, -1.385272309423573E+08,  7.749332258701324E+03,  2.666090466490363E+01,  1.215286478089862E+01, -1.918650184463466E-03,
2460874.500000000, A.D. 2025-Jul-18 00:00:00.0000,  6.495081748770024E+07, -1.374577120569670E+08,  7.587695282630622E+03,  2.645562847963286E+01,  1.260406720770377E+01, -1.812813711504546E-03,
2460875.500000000, A.D. 2025-Jul-19 00:00:00.0000,  6.722743589588472E+07, -1.363493283493085E+08,  7.437716743819416E+03,  2.624256269869323E+01,  1.305248248329205E+01, -1.650227957919803E-03,
2460876.500000000, A.D. 2025-Jul-20 00:00:00.0000,  6.948530446721950E+07, -1.352023293903230E+08,  7.303861225977540E+03,  2.602158629271062E+01,  1.349789937881611E+01, -1.441756253919735E-03,
2460877.500000000, A.D. 2025-Jul-21 00:00:00.0000,  7.172373551575311E+07, -1.340169851195998E+08,  7.189480092383921E+03,  2.579260826860128E+01,  1.394005859855537E+01, -1.202171468362323E-03,
2460878.500000000, A.D. 2025-Jul-22 00:00:00.0000,  7.394203538720782E+07, -1.327935896489670E+08,  7.096516649469733E+03,  2.555558403100031E+01,  1.437866202602049E+01, -9.490623493304540E-04,
2460879.500000000, A.D. 2025-Jul-23 00:00:00.0000,  7.613950906773612E+07, -1.315324639632409E+08,  7.025331010237336E+03,  2.531052837107117E+01,  1.481338896730138E+01, -7.011709056534698E-04,
2460880.500000000, A.D. 2025-Jul-24 00:00:00.0000,  7.831546562339522E+07, -1.302339569632336E+08,  6.974686464354396E+03,  2.505752107717367E+01,  1.524391776752383E+01, -4.763727538179552E-04,
2460881.500000000, A.D. 2025-Jul-25 00:00:00.0000,  8.046922369903514E+07, -1.288984445583081E+08,  6.941910692624748E+03,  2.479670248352120E+01,  1.566994843849714E+01, -2.897336354070745E-04,
2460882.500000000, A.D. 2025-Jul-26 00:00:00.0000,  8.260011620521934E+07, -1.275263269639594E+08,  6.923203593999147E+03,  2.452825954265490E+01,  1.609122067930090E+01, -1.521324406699165E-04,
2460883.500000000, A.D. 2025-Jul-27 00:00:00.0000,  8.470749352894035E+07, -1.261180248033954E+08,  6.914027464494109E+03,  2.425240646536679E+01,  1.650752309123763E+01, -6.975726262048454E-05,
2460884.500000000, A.D. 2025-Jul-28 00:00:00.0000,  8.679072503836474E+07, -1.246739748361896E+08,  6.909502523958683E+03,  2.396936550082787E+01,  1.691869276827638E+01, -4.445513164696990E-05,
2460885.500000000, A.D. 2025-Jul-29 00:00:00.0000,  8.884919910308497E+07, -1.231946260580683E+08,  6.904745272152126E+03,  2.367935234360274E+01,  1.732460771717754E+01, -7.464311108051902E-05,
2460886.500000000, A.D. 2025-Jul-30 00:00:00.0000,  9.088232213134202E+07, -1.216804366228744E+08,  6.895117825828493E+03,  2.338256805644241E+01,  1.772517608401343E+01, -1.563961205270914E-04,
2460887.500000000, A.D. 2025-Jul-31 00:00:00.0000,  9.288951717740965E+07, -1.201318716996064E+08,  6.876387293413281E+03,  2.307919695543328E+01,  1.812032577921423E+01, -2.844014300604769E-04,
2460888.500000000, A.D. 2025-Aug-01 00:00:00.0000,  9.487022255787645E+07, -1.185494021235140E+08,  6.844814914941788E+03,  2.276940856870819E+01,  1.850999671336409E+01, -4.526144764449569E-04,
2460889.500000000, A.D. 2025-Aug-02 00:00:00.0000,  9.682389073539323E+07, -1.169335035718511E+08,  6.797203121528029E+03,  2.245336153159758E+01,  1.889413645751922E+01, -6.545790934353590E-04,
2460890.500000000, A.D. 2025-Aug-03 00:00:00.0000,  9.874998755615029E+07, -1.152846559690291E+08,  6.730928104422987E+03,  2.213120761943302E+01,  1.927269919946422E+01, -8.834535882540351E-04,
2460891.500000000, A.D. 2025-Aug-04 00:00:00.0000,  1.006479917919831E+08, -1.136033428607550E+08,  6.643980112187564E+03,  2.180309457645797E+01,  1.964564737764260E+01, -1.131820402834549E-03,
2460892.500000000, A.D. 2025-Aug-05 00:00:00.0000,  1.025173948383650E+08, -1.118900505620844E+08,  6.535026167415082E+03,  2.146916675396871E+01,  2.001295511607207E+01, -1.391374676777524E-03,
2460893.500000000, A.D. 2025-Aug-06 00:00:00.0000,  1.043577003459771E+08, -1.101452669703323E+08,  6.403500918217003E+03,  2.112956283764569E+01,  2.037461233391382E+01, -1.652605275599406E-03,
2460894.500000000, A.D. 2025-Aug-07 00:00:00.0000,  1.061684235149063E+08, -1.083694800452931E+08,  6.249720479473472E+03,  2.078441028953783E+01,  2.073062805974802E+01, -1.904606868143865E-03,
2460895.500000000, A.D. 2025-Aug-08 00:00:00.0000,  1.079490897729345E+08, -1.065631761021592E+08,  6.075001153528690E+03,  2.043381676730092E+01,  2.108103112933821E+01, -2.135181820388965E-03,
2460896.500000000, A.D. 2025-Aug-09 00:00:00.0000,  1.096992326241467E+08, -1.047268382259980E+08,  5.881751414537430E+03,  2.007785981982175E+01,  2.142586638737891E+01, -2.331377113835131E-03,
2460897.500000000, A.D. 2025-Aug-10 00:00:00.0000,  1.114183906200869E+08, -1.028609452573281E+08,  5.673495924167335E+03,  1.971657739738659E+01,  2.176518516593808E+01, -2.480520339367409E-03,
2460898.500000000, A.D. 2025-Aug-11 00:00:00.0000,  1.131061036667156E+08, -1.009659718421225E+08,  5.454791164770722E+03,  1.934996254389266E+01,  2.209903040188479E+01, -2.571660891186767E-03,
2460899.500000000, A.D. 2025-Aug-12 00:00:00.0000,  1.147619091661766E+08, -9.904238991619962E+07,  5.231008565291762E+03,  1.897796526370512E+01,  2.242741890819568E+01, -2.597135889612190E-03,
2460900.500000000, A.D. 2025-Aug-13 00:00:00.0000,  1.163853386784296E+08, -9.709067169709201E+07,  5.007991060063243E+03,  1.860050264572354E+01,  2.275032496449595E+01, -2.553866780926839E-03,
2460901.500000000, A.D. 2025-Aug-14 00:00:00.0000,  1.179759157640920E+08, -9.511129388168499E+07,  4.791622277088463E+03,  1.821747558879026E+01,  2.306766940627395E+01, -2.444041020757126E-03,
2460902.500000000, A.D. 2025-Aug-15 00:00:00.0000,  1.195331554266624E+08, -9.310474245492038E+07,  4.587369479075074E+03,  1.782878838982928E+01,  2.337931656523630E+01, -2.275035101938272E-03,
2460903.500000000, A.D. 2025-Aug-16 00:00:00.0000,  1.210565652223383E+08, -9.107151742399806E+07,  4.399863218404353E+03,  1.743436716205890E+01,  2.368507881646344E+01, -2.058673698716262E-03,
2460904.500000000, A.D. 2025-Aug-17 00:00:00.0000,  1.225456478071807E+08, -8.901213690333270E+07,  4.232561328999698E+03,  1.703417439936599E+01,  2.398472663462693E+01, -1.810061692630427E-03,
2460905.500000000, A.D. 2025-Aug-18 00:00:00.0000,  1.239999045392006E+08, -8.692714018295351E+07,  4.087523509964347E+03,  1.662821881069648E+01,  2.427800170065946E+01, -1.546225626972486E-03,
2460906.500000000, A.D. 2025-Aug-19 00:00:00.0000,  1.254188397328538E+08, -8.481708959881145E+07,  3.965305704589933E+03,  1.621656066321551E+01,  2.456463131807206E+01, -1.284716841050582E-03,
2460907.500000000, A.D. 2025-Aug-20 00:00:00.0000,  1.268019651949193E+08, -8.268257113618244E+07,  3.864973881267011E+03,  1.579931298111242E+01,  2.484434320711274E+01, -1.042254489695082E-03,
2460908.500000000, A.D. 2025-Aug-21 00:00:00.0000,  1.281488046847344E+08, -8.052419376442370E+07,  3.784230958521366E+03,  1.537663856207164E+01,  2.511687992809114E+01, -8.334777378955494E-04,
2460909.500000000, A.D. 2025-Aug-22 00:00:00.0000,  1.294588979297501E+08, -7.834258758247423E+07,  3.719642979774624E+03,  1.494874267223095E+01,  2.538201173583990E+01, -6.699188489864838E-04,
2460910.500000000, A.D. 2025-Aug-23 00:00:00.0000,  1.307318038363215E+08, -7.613840098180003E+07,  3.666939244348556E+03,  1.451586188416685E+01,  2.563954617164787E+01, -5.593421320337910E-04,
2460911.500000000, A.D. 2025-Aug-24 00:00:00.0000,  1.319671026210017E+08, -7.391229718026949E+07,  3.621349388297647E+03,  1.407825059624381E+01,  2.588933283130666E+01, -5.055615128455315E-04,
2460912.500000000, A.D. 2025-Aug-25 00:00:00.0000,  1.331643967614491E+08, -7.166495057848676E+07,  3.577934763696045E+03,  1.363616761885544E+01,  2.613126272370780E+01, -5.087454720804629E-04,
2460913.500000000, A.D. 2025-Aug-26 00:00:00.0000,  1.343233108799389E+08, -6.939704338080508E+07,  3.531876264117658E+03,  1.318986523041452E+01,  2.636526303170250E+01, -5.660915637974995E-04,
2460914.500000000, A.D. 2025-Aug-27 00:00:00.0000,  1.354434908478899E+08, -6.710926280109887E+07,  3.478695019952953E+03,  1.273958224288230E+01,  2.659128918778221E+01, -6.726693749001811E-04,
2460915.500000000, A.D. 2025-Aug-28 00:00:00.0000,  1.365246024788204E+08, -6.480229898767558E+07,  3.414400606431067E+03,  1.228554135263135E+01,  2.680931651028273E+01, -8.222241988882217E-04,
2460916.500000000, A.D. 2025-Aug-29 00:00:00.0000,  1.375663301515884E+08, -6.247684362084329E+07,  3.335577251337469E+03,  1.182794997858155E+01,  2.701933324475602E+01, -1.007789814234883E-03,
2460917.500000000, A.D. 2025-Aug-30 00:00:00.0000,  1.385683756083634E+08, -6.013358900911143E+07,  3.239428227301687E+03,  1.136700322150514E+01,  2.722133609417869E+01, -1.222037962776312E-03,
2460918.500000000, A.D. 2025-Aug-31 00:00:00.0000,  1.395304570468158E+08, -5.777322744944291E+07,  3.123801755115390E+03,  1.090288747970807E+01,  2.741532858231355E+01, -1.457360719124168E-03,
2460919.500000000, A.D. 2025-Sep-01 00:00:00.0000,  1.404523085048895E+08, -5.539645061197723E+07,  2.987219937596470E+03,  1.043578340266368E+01,  2.760132205804803E+01, -1.705727725228812E-03,
2460920.500000000, A.D. 2025-Sep-02 00:00:00.0000,  1.413336794307279E+08, -5.300394874285310E+07,  2.828927262686193E+03,  9.965867046819698E+00,  2.777933878155658E+01, -1.958390153495415E-03,
2460921.500000000, A.D. 2025-Sep-03 00:00:00.0000,  1.421743342385461E+08, -5.059640954168045E+07,  2.648967796336859E+03,  9.493308240992061E+00,  2.794941618314339E+01, -2.205532391180043E-03,
2460922.500000000, A.D. 2025-Sep-04 00:00:00.0000,  1.429740515730256E+08, -4.817451666845814E+07,  2.448289814926684E+03,  9.018265370429434E+00,  2.811161089849862E+01, -2.436012800481890E-03,
2460923.500000000, A.D. 2025-Sep-05 00:00:00.0000,  1.437326229553813E+08, -4.573894798274153E+07,  2.228862297194079E+03,  8.540876306528578E+00,  2.826600053355020E+01, -2.637383899024570E-03,
2460924.500000000, A.D. 2025-Sep-06 00:00:00.0000,  1.444498505048895E+08, -4.329037382130320E+07,  1.993769692502916E+03,  8.061246358999558E+00,  2.841268055332161E+01, -2.796410763355794E-03,
2460925.500000000, A.D. 2025-Sep-07 00:00:00.0000,  1.451255435820114E+08, -4.082945584657080E+07,  1.747233869954944E+03,  7.579435999520018E+00,  2.855175385996715E+01, -2.900254958836612E-03,
2460926.500000000, A.D. 2025-Sep-08 00:00:00.0000,  1.457595145267892E+08, -3.835684714785335E+07,  1.494504918130115E+03,  7.095453112585774E+00,  2.868331233913357E+01, -2.938297563193970E-03,
2460927.500000000, A.D. 2025-Sep-09 00:00:00.0000,  1.463515741217923E+08, -3.587319419989219E+07,  1.241578256476671E+03,  6.609255184081735E+00,  2.880741312679885E+01, -2.904247981682317E-03,
2460928.500000000, A.D. 2025-Sep-10 00:00:00.0000,  1.469015278010475E+08, -3.337914087225162E+07,  9.947402699366212E+02,  6.120764524538399E+00,  2.892405621222786E+01, -2.797880199898017E-03,
2460929.500000000, A.D. 2025-Sep-11 00:00:00.0000,  1.474091736830561E+08, -3.087533402111722E+07,  7.600056761819869E+02,  5.629894419414335E+00,  2.903317144215673E+01, -2.625707149773504E-03,
2460930.500000000, A.D. 2025-Sep-12 00:00:00.0000,  1.478743030826665E+08, -2.836242959413804E+07,  5.425560709200799E+02,  5.136578848387810E+00,  2.913462002599001E+01, -2.400273285644516E-03,
2460931.500000000, A.D. 2025-Sep-13 00:00:00.0000,  1.482967034179055E+08, -2.584109799078352E+07,  3.462919089403003E+02,  4.640796864281539E+00,  2.922820958294279E+01, -2.138323618392945E-03,
2460932.500000000, A.D. 2025-Sep-14 00:00:00.0000,  1.486761627683766E+08, -2.331202774663098E+07,  1.735679884105921E+02,  4.142585936358853E+00,  2.931371664457663E+01, -1.858509689284915E-03,
2460933.500000000, A.D. 2025-Sep-15 00:00:00.0000,  1.490124750787651E+08, -2.077592721734497E+07,  2.512246945779771E+01,  3.642043883413975E+00,  2.939090937901855E+01, -1.579294505523521E-03,
2460934.500000000, A.D. 2025-Sep-16 00:00:00.0000,  1.493054451538611E+08, -1.823352447488591E+07, -9.983619869221002E+01,  3.139322848312281E+00,  2.945956575256147E+01, -1.317423309535215E-03,
2460935.500000000, A.D. 2025-Sep-17 00:00:00.0000,  1.495548929464288E+08, -1.568556589012078E+07, -2.034369484791532E+02,  2.634619600869271E+00,  2.951948579959577E+01, -1.086998386359284E-03,
2460936.500000000, A.D. 2025-Sep-18 00:00:00.0000,  1.497606569636531E+08, -1.313281387887696E+07, -2.888949232883751E+02,  2.128165180071096E+00,  2.957049897856534E+01, -8.990119142318065E-04,
2460937.500000000, A.D. 2025-Sep-19 00:00:00.0000,  1.499225968008302E+08, -1.057604416637827E+07, -3.602334892000072E+02,  1.620215137219902E+00,  2.961246821095568E+01, -7.611683889834353E-04,
2460938.500000000, A.D. 2025-Sep-20 00:00:00.0000,  1.500405948643778E+08, -8.016042802894384E+06, -4.219993966803886E+02,  1.111040499101282E+00,  2.964529172335868E+01, -6.778931313089487E-04,
2460939.500000000, A.D. 2025-Sep-21 00:00:00.0000,  1.501145573385665E+08, -5.453603099127191E+06, -4.789853927574586E+02,  6.009192834143363E-01,  2.966890307764430E+01, -6.504952123673746E-04,
2460940.500000000, A.D. 2025-Sep-22 00:00:00.0000,  1.501444144455820E+08, -2.889522638255759E+06, -5.359736136209685E+02,  9.012868036216032E-02,  2.968326935074756E+01, -6.774858503284520E-04,
2460941.500000000, A.D. 2025-Sep-23 00:00:00.0000,  1.501301200761324E+08, -3.246005256339893E+05, -5.975128989698424E+02, -4.210615915036708E-01,  2.968838748326930E+01, -7.550404197367300E-04,
2460942.500000000, A.D. 2025-Sep-24 00:00:00.0000,  1.500716509207411E+08,  2.240364979827099E+06, -6.677405863620806E+02, -9.323940966557605E-01,  2.968427920119880E+01, -8.775544930230694E-04,
2460943.500000000, A.D. 2025-Sep-25 00:00:00.0000,  1.499690052821123E+08,  4.804578362215973E+06, -7.502534989502747E+02, -1.443626212734077E+00,  2.967098532842052E+01, -1.038211110541809E-03,
2460944.500000000, A.D. 2025-Sep-26 00:00:00.0000,  1.498222017690108E+08,  7.367248263905128E+06, -8.480251022293232E+02, -1.954530387327113E+00,  2.964856050263997E+01, -1.229467815315743E-03,
2460945.500000000, A.D. 2025-Sep-27 00:00:00.0000,  1.496312780498686E+08,  9.927588495547580E+06, -9.633585340278223E+02, -2.464892615829416E+00,  2.961706920856870E+01, -1.443390492587682E-03,
2460946.500000000, A.D. 2025-Sep-28 00:00:00.0000,  1.493962897851650E+08,  1.248481878333854E+07, -1.097860352882184E+03, -2.974509985671087E+00,  2.957658373171920E+01, -1.671796043869023E-03,
2460947.500000000, A.D. 2025-Sep-29 00:00:00.0000,  1.491173097759252E+08,  1.503816543161083E+07, -1.252418242000043E+03, -3.483188305952683E+00,  2.952718424798823E+01, -1.906204464342309E-03,
2460948.500000000, A.D. 2025-Sep-30 00:00:00.0000,  1.487944272747670E+08,  1.758686208066272E+07, -1.427167527019978E+03, -3.990740895041470E+00,  2.946896087804276E+01, -2.137636798687836E-03,
2460949.500000000, A.D. 2025-Oct-01 00:00:00.0000,  1.484277473129742E+08,  2.013015070780902E+07, -1.621436063981615E+03, -4.496989598405338E+00,  2.940201712808166E+01, -2.356332111803638E-03,
2460950.500000000, A.D. 2025-Oct-02 00:00:00.0000,  1.480173898066241E+08,  2.266728294806622E+07, -1.833665267132223E+03, -5.001769037273006E+00,  2.932647360825111E+01, -2.551502687895280E-03,
2460951.500000000, A.D. 2025-Oct-03 00:00:00.0000,  1.475634881294289E+08,  2.519752168457994E+07, -2.061317853538319E+03, -5.504934764741952E+00,  2.924247017710810E+01, -2.711306661076662E-03,
2460952.500000000, A.D. 2025-Oct-04 00:00:00.0000,  1.470661868158956E+08,  2.772014266153004E+07, -2.300801025098190E+03, -6.006375072595495E+00,  2.915016380333279E+01, -2.823275389371105E-03,
2460953.500000000, A.D. 2025-Oct-05 00:00:00.0000,  1.465256381553099E+08,  3.023443561305136E+07, -2.547455077735707E+03, -6.506024285403791E+00,  2.904971899917049E+01, -2.875434065899185E-03,
