JDTDB, Calendar Date (TDB), X, Y, Z, VX, VY, VZ,
2460466.500000000, A.D. 2024-Jun-05 00:00:00.0000,  2.061270388497241E+08, -2.303179984962322E+07, -5.538667800061028E+06,  3.615865382604683E+00,  2.614814150715361E+01,  4.593055209858079E-01,
2460467.500000000, A.D. 2024-Jun-06 00:00:00.0000,  2.064280157636630E+08, -2.077136509137783E+07, -5.498677463145047E+06,  3.351166377470140E+00,  2.617624970384307E+01,  4.663871797174064E-01,
2460468.500000000, A.D. 2024-Jun-07 00:00:00.0000,  2.067061163879599E+08, -1.850862811327951E+07, -5.458077764368356E+06,  3.086327922524216E+00,  2.620143381502732E+01,  4.734109557640824E-01,
2460469.500000000, A.D. 2024-Jun-08 00:00:00.0000,  2.069613302927638E+08, -1.624384148902434E+07, -5.416873742379939E+06,  2.821387490693997E+00,  2.622369552161515E+01,  4.803759731507267E-01,
2460470.500000000, A.D. 2024-Jun-09 00:00:00.0000,  2.071936502831404E+08, -1.397725762345937E+07, -5.375070511689542E+06,  2.556382455408227E+00,  2.624303707161650E+01,  4.872813694845064E-01,
2460471.500000000, A.D. 2024-Jun-10 00:00:00.0000,  2.074030723898233E+08, -1.170912870226720E+07, -5.332673261332807E+06,  2.291350091606057E+00,  2.625946127362228E+01,  4.941262898632797E-01,
2460472.500000000, A.D. 2024-Jun-11 00:00:00.0000,  2.075895958591469E+08, -9.439706641836040E+06, -5.289687253586769E+06,  2.026327561615972E+00,  2.627297150924522E+01,  5.009098892265484E-01,
2460473.500000000, A.D. 2024-Jun-12 00:00:00.0000,  2.077532231420841E+08, -7.169243039543810E+06, -5.246117822714183E+06,  1.761351897190104E+00,  2.628357174718446E+01,  5.076313369449750E-01,
2460474.500000000, A.D. 2024-Jun-13 00:00:00.0000,  2.078939598821874E+08, -4.897989124542654E+06, -5.201970373647077E+06,  1.496459986541194E+00,  2.629126654466166E+01,  5.142898184460645E-01,
2460475.500000000, A.D. 2024-Jun-14 00:00:00.0000,  2.080118149023812E+08, -2.626195708912344E+06, -5.157250380568736E+06,  1.231688558281038E+00,  2.629606103336040E+01,  5.208845372293283E-01,
2460476.500000000, A.D. 2024-Jun-15 00:00:00.0000,  2.081068001907833E+08, -3.541131391192996E+05, -5.111963385458501E+06,  9.670741589566813E-01,  2.629796089670125E+01,  5.274147192198679E-01,
2460477.500000000, A.D. 2024-Jun-16 00:00:00.0000,  2.081789308857520E+08,  1.918008752030930E+06, -5.066114996690402E+06,  7.026531406933659E-01,  2.629697235179193E+01,  5.338796127963512E-01,
2460478.500000000, A.D. 2024-Jun-17 00:00:00.0000,  2.082282252601629E+08,  4.189920692748444E+06, -5.019710887689716E+06,  4.384616682666893E-01,  2.629310214835002E+01,  5.402784811437691E-01,
2460479.500000000, A.D. 2024-Jun-18 00:00:00.0000,  2.082547047047710E+08,  6.461374018991304E+06, -4.972756795566623E+06,  1.745357267229986E-01,  2.628635757659289E+01,  5.466105952290956E-01,
2460480.500000000, A.D. 2024-Jun-19 00:00:00.0000,  2.082583937106301E+08,  8.732120720803153E+06, -4.925258519682908E+06, -8.908888844188373E-02,  2.627674646693468E+01,  5.528752344589059E-01,
2460481.500000000, A.D. 2024-Jun-20 00:00:00.0000,  2.082393198507369E+08,  1.100191348831168E+07, -4.877221920209068E+06, -3.523765946892066E-01,  2.626427718413649E+01,  5.590716933229345E-01,
2460482.500000000, A.D. 2024-Jun-21 00:00:00.0000,  2.081975137610229E+08,  1.327050575718850E+07, -4.828652916731930E+06, -6.152920458757425E-01,  2.624895862535595E+01,  5.651992885271184E-01,
2460483.500000000, A.D. 2024-Jun-22 00:00:00.0000,  2.081330091205945E+08,  1.553765175339102E+07, -4.779557486871919E+06, -8.778001464810400E-01,  2.623080021370449E+01,  5.712573618261434E-01,
2460484.500000000, A.D. 2024-Jun-23 00:00:00.0000,  2.080458426310723E+08,  1.780310653722376E+07, -4.729941664835819E+06, -1.139866053486788E+00,  2.620981187577539E+01,  5.772452760734517E-01,
2460485.500000000, A.D. 2024-Jun-24 00:00:00.0000,  2.079360539951150E+08,  2.006662604691276E+07, -4.679811539922839E+06, -1.401455170898102E+00,  2.618600401763235E+01,  5.831624074871549E-01,
2460486.500000000, A.D. 2024-Jun-25 00:00:00.0000,  2.078036858943567E+08,  2.232796714176254E+07, -4.629173255077367E+06, -1.662533150550817E+00,  2.615938752326046E+01,  5.890081422244666E-01,
2460487.500000000, A.D. 2024-Jun-26 00:00:00.0000,  2.076487839668094E+08,  2.458688764474861E+07, -4.578033005517229E+06, -1.923065903389121E+00,  2.612997376939310E+01,  5.947818792149189E-01,
2460488.500000000, A.D. 2024-Jun-27 00:00:00.0000,  2.074713967835441E+08,  2.684314638440116E+07, -4.526397037358215E+06, -2.183019610615042E+00,  2.609777463343433E+01,  6.004830328307200E-01,
2460489.500000000, A.D. 2024-Jun-28 00:00:00.0000,  2.072715758244964E+08,  2.909650323605657E+07, -4.474271646153971E+06, -2.442360733701293E+00,  2.606280248484265E+01,  6.061110339940790E-01,
2460490.500000000, A.D. 2024-Jun-29 00:00:00.0000,  2.070493754534815E+08,  3.134671916263190E+07, -4.421663175370076E+06, -2.701056032055907E+00,  2.602507016529345E+01,  6.116653339930558E-01,
2460491.500000000, A.D. 2024-Jun-30 00:00:00.0000,  2.068048528926232E+08,  3.359355625485815E+07, -4.368578014882440E+06, -2.959072582634014E+00,  2.598459096724263E+01,  6.171454091042126E-01,
2460492.500000000, A.D. 2024-Jul-01 00:00:00.0000,  2.065380681962728E+08,  3.583677777073259E+07, -4.315022599543273E+06, -3.216377782065031E+00,  2.594137861975157E+01,  6.225507576886358E-01,
2460493.500000000, A.D. 2024-Jul-02 00:00:00.0000,  2.062490842243049E+08,  3.807614817411774E+07, -4.261003407764662E+06, -3.472939331828229E+00,  2.589544728726024E+01,  6.278808903829010E-01,
2460494.500000000, A.D. 2024-Jul-03 00:00:00.0000,  2.059379666146924E+08,  4.031143317269423E+07, -4.206526960052041E+06, -3.728725232576184E+00,  2.584681157200570E+01,  6.331353248724465E-01,
2460495.500000000, A.D. 2024-Jul-04 00:00:00.0000,  2.056047837554423E+08,  4.254239975544234E+07, -4.151599817502385E+06, -3.983703799165689E+00,  2.579548651020043E+01,  6.383135899173809E-01,
2460496.500000000, A.D. 2024-Jul-05 00:00:00.0000,  2.052496067560621E+08,  4.476881622954307E+07, -4.096228580339201E+06, -4.237843683470861E+00,  2.574148756797186E+01,  6.434152331154177E-01,
2460497.500000000, A.D. 2024-Jul-06 00:00:00.0000,  2.048725094185458E+08,  4.699045225645781E+07, -4.040419886490021E+06, -4.491113890574780E+00,  2.568483063859840E+01,  6.484398260003079E-01,
2460498.500000000, A.D. 2024-Jul-07 00:00:00.0000,  2.044735682077214E+08,  4.920707888711661E+07, -3.984180410129819E+06, -4.743483785272412E+00,  2.562553202802665E+01,  6.533869640711814E-01,
2460499.500000000, A.D. 2024-Jul-08 00:00:00.0000,  2.040528622209185E+08,  5.141846859636564E+07, -3.927516860154629E+06, -4.994923090636414E+00,  2.556360842509229E+01,  6.582562620461481E-01,
2460500.500000000, A.D. 2024-Jul-09 00:00:00.0000,  2.036104731571746E+08,  5.362439531680338E+07, -3.870435978663251E+06, -5.245401882919029E+00,  2.549907688058006E+01,  6.630473477571801E-01,
2460501.500000000, A.D. 2024-Jul-10 00:00:00.0000,  2.031464852861726E+08,  5.582463447194025E+07, -3.812944539531130E+06, -5.494890591725395E+00,  2.543195481285821E+01,  6.677598603514152E-01,
2460502.500000000, A.D. 2024-Jul-11 00:00:00.0000,  2.026609854168246E+08,  5.801896300852329E+07, -3.755049347040925E+06, -5.743360006251026E+00,  2.536226002187569E+01,  6.723934522870536E-01,
2460503.500000000, A.D. 2024-Jul-12 00:00:00.0000,  2.021540628652951E+08,  6.020715942801961E+07, -3.696757234467227E+06, -5.990781281664084E+00,  2.529001068816545E+01,  6.769477906963388E-01,
2460504.500000000, A.D. 2024-Jul-13 00:00:00.0000,  2.016258094224398E+08,  6.238900381742515E+07, -3.638075062583745E+06, -6.237125949568592E+00,  2.521522535629327E+01,  6.814225595942958E-01,
2460505.500000000, A.D. 2024-Jul-14 00:00:00.0000,  2.010763193208542E+08,  6.456427787946334E+07, -3.579009718165085E+06, -6.482365936247234E+00,  2.513792291412284E+01,  6.858174653955675E-01,
2460506.500000000, A.D. 2024-Jul-15 00:00:00.0000,  2.005056892016831E+08,  6.673276496198982E+07, -3.519568112555668E+06, -6.726473574925084E+00,  2.505812257434662E+01,  6.901322399599792E-01,
2460507.500000000, A.D. 2024-Jul-16 00:00:00.0000,  1.999140180811412E+08,  6.889425008641465E+07, -3.459757180289604E+06, -6.969421596084286E+00,  2.497584386177157E+01,  6.943666339675101E-01,
2460508.500000000, A.D. 2024-Jul-17 00:00:00.0000,  1.993014073166258E+08,  7.104851997524309E+07, -3.399583877695121E+06, -7.211183108325953E+00,  2.489110660967566E+01,  6.985204064905108E-01,
2460509.500000000, A.D. 2024-Jul-18 00:00:00.0000,  1.986679605724408E+08,  7.319536307899779E+07, -3.339055181463324E+06, -7.451731597211300E+00,  2.480393095886082E+01,  7.025933230976182E-01,
2460510.500000000, A.D. 2024-Jul-19 00:00:00.0000,  1.980137837852872E+08,  7.533456960256885E+07, -3.278178087237868E+06, -7.691040942685066E+00,  2.471433735472501E+01,  7.065851625863591E-01,
2460511.500000000, A.D. 2024-Jul-20 00:00:00.0000,  1.973389851295979E+08,  7.746593153077716E+07, -3.216959608267043E+06, -7.929085436114155E+00,  2.462234654557428E+01,  7.104957238917731E-01,
2460512.500000000, A.D. 2024-Jul-21 00:00:00.0000,  1.966436749825957E+08,  7.958924265298629E+07, -3.155406774066966E+06, -8.165839787470382E+00,  2.452797957621524E+01,  7.143248284071184E-01,
2460513.500000000, A.D. 2024-Jul-22 00:00:00.0000,  1.959279658889402E+08,  8.170429858685036E+07, -3.093526629023202E+06, -8.401279126271969E+00,  2.443125776528590E+01,  7.180723184233138E-01,
2460514.500000000, A.D. 2024-Jul-23 00:00:00.0000,  1.951919725250726E+08,  8.381089680137131E+07, -3.031326230956998E+06, -8.635378998513792E+00,  2.433220267386894E+01,  7.217380529297479E-01,
2460515.500000000, A.D. 2024-Jul-24 00:00:00.0000,  1.944358116635092E+08,  8.590883663927713E+07, -2.968812649762355E+06, -8.868115359957338E+00,  2.423083609325489E+01,  7.253219028151889E-01,
2460516.500000000, A.D. 2024-Jul-25 00:00:00.0000,  1.936596021371484E+08,  8.799791933858375E+07, -2.905992966145162E+06, -9.099464572324850E+00,  2.412718005730289E+01,  7.288237492654552E-01,
2460517.500000000, A.D. 2024-Jul-26 00:00:00.0000,  1.928634648033946E+08,  9.007794805327483E+07, -2.842874270374101E+06, -9.329403404277839E+00,  2.402125685241058E+01,  7.322434846240462E-01,
2460518.500000000, A.D. 2024-Jul-27 00:00:00.0000,  1.920475225079553E+08,  9.214872787322634E+07, -2.779463660960644E+06, -9.557909036247032E+00,  2.391308900841657E+01,  7.355810139116556E-01,
2460519.500000000, A.D. 2024-Jul-28 00:00:00.0000,  1.912119000484286E+08,  9.421006584352437E+07, -2.715768243300859E+06, -9.784959072696500E+00,  2.380269927970603E+01,  7.388362590854296E-01,
2460520.500000000, A.D. 2024-Jul-29 00:00:00.0000,  1.903567241378800E+08,  9.626177098310095E+07, -2.651795128367040E+06, -1.001053155765430E+01,  2.369011062815573E+01,  7.420091650212530E-01,
2460521.500000000, A.D. 2024-Jul-30 00:00:00.0000,  1.894821233684349E+08,  9.830365430246001E+07, -2.587551431469023E+06, -1.023460497633744E+01,  2.357534620760464E+01,  7.450996993544976E-01,
2460522.500000000, A.D. 2024-Jul-31 00:00:00.0000,  1.885882281747610E+08,  1.003355288204451E+08, -2.523044271028452E+06, -1.045715823576804E+01,  2.345842935100386E+01,  7.481078427672276E-01,
2460523.500000000, A.D. 2024-Aug-01 00:00:00.0000,  1.876751707973989E+08,  1.023572095802826E+08, -2.458280767324470E+06, -1.067817064652145E+01,  2.333938356565621E+01,  7.510335801728889E-01,
2460524.500000000, A.D. 2024-Aug-02 00:00:00.0000,  1.867430852460679E+08,  1.043685136651005E+08, -2.393268041245088E+06, -1.089762192713810E+01,  2.321823253356071E+01,  7.538769027630607E-01,
2460525.500000000, A.D. 2024-Aug-03 00:00:00.0000,  1.857921072630727E+08,  1.063692602128165E+08, -2.328013213100925E+06, -1.111549222032028E+01,  2.309500011239091E+01,  7.566378158303007E-01,
2460526.500000000, A.D. 2024-Aug-04 00:00:00.0000,  1.848223742867593E+08,  1.083592704301668E+08, -2.262523401487105E+06, -1.133176210180266E+01,  2.296971033451226E+01,  7.593163433882690E-01,
2460527.500000000, A.D. 2024-Aug-05 00:00:00.0000,  1.838340254148499E+08,  1.103383676058602E+08, -2.196805722112596E+06, -1.154641258082250E+01,  2.284238739473293E+01,  7.619125283313632E-01,
2460528.500000000, A.D. 2024-Aug-06 00:00:00.0000,  1.828272013676385E+08,  1.123063771230377E+08, -2.130867286568865E+06, -1.175942509926757E+01,  2.271305562233927E+01,  7.644264308844733E-01,
2460529.500000000, A.D. 2024-Aug-07 00:00:00.0000,  1.818020444512596E+08,  1.142631264711335E+08, -2.064715201120332E+06, -1.197078152737746E+01,  2.258173945459897E+01,  7.668581253256583E-01,
2460530.500000000, A.D. 2024-Aug-08 00:00:00.0000,  1.807586985212191E+08,  1.162084452570262E+08, -1.998356565604158E+06, -1.218046415318547E+01,  2.244846343543596E+01,  7.692076953853366E-01,
2460531.500000000, A.D. 2024-Aug-09 00:00:00.0000,  1.796973089460938E+08,  1.181421652153744E+08, -1.931798472401939E+06, -1.238845567406018E+01,  2.231325223111023E+01,  7.714752319926372E-01,
2460532.500000000, A.D. 2024-Aug-10 00:00:00.0000,  1.786180225711842E+08,  1.200641202182072E+08, -1.865048005374916E+06, -1.259473919540204E+01,  2.217613063372672E+01,  7.736608338580133E-01,
2460533.500000000, A.D. 2024-Aug-11 00:00:00.0000,  1.775209876821102E+08,  1.219741462839514E+08, -1.798112238736659E+06, -1.279929823736267E+01,  2.203712354736767E+01,  7.757646106197198E-01,
2460534.500000000, A.D. 2024-Aug-12 00:00:00.0000,  1.764063539685440E+08,  1.238720815859325E+08, -1.730998235942654E+06, -1.300211674810421E+01,  2.189625597209489E+01,  7.777866888658824E-01,
2460535.500000000, A.D. 2024-Aug-13 00:00:00.0000,  1.752742724881928E+08,  1.257577664601600E+08, -1.663713048655272E+06, -1.320317911296422E+01,  2.175355299168385E+01,  7.797272167017812E-01,
2460536.500000000, A.D. 2024-Aug-14 00:00:00.0000,  1.741248956309339E+08,  1.276310434122353E+08, -1.596263715747476E+06, -1.340247014515011E+01,  2.160903975883908E+01,  7.815863597417527E-01,
2460537.500000000, A.D. 2024-Aug-15 00:00:00.0000,  1.729583770829934E+08,  1.294917571234968E+08, -1.528657262285896E+06, -1.359997506153714E+01,  2.146274148166570E+01,  7.833642900906534E-01,
2460538.500000000, A.D. 2024-Aug-16 00:00:00.0000,  1.717748717912482E+08,  1.313397544566685E+08, -1.460900698504984E+06, -1.379567946949979E+01,  2.131468342114955E+01,  7.850611809308701E-01,
2460539.500000000, A.D. 2024-Aug-17 00:00:00.0000,  1.705745359278115E+08,  1.331748844610687E+08, -1.393001018834420E+06, -1.398956937532624E+01,  2.116489089645482E+01,  7.866772117551850E-01,
2460540.500000000, A.D. 2024-Aug-18 00:00:00.0000,  1.693575268549178E+08,  1.349969983771705E+08, -1.324965200996853E+06, -1.418163119567480E+01,  2.101338928942333E+01,  7.882125753335654E-01,
2460541.500000000, A.D. 2024-Aug-19 00:00:00.0000,  1.681240030899528E+08,  1.368059496403797E+08, -1.256800205110803E+06, -1.437185175887051E+01,  2.086020404104874E+01,  7.896674797097534E-01,
2460542.500000000, A.D. 2024-Aug-20 00:00:00.0000,  1.668741242705079E+08,  1.386015938841576E+08, -1.188512972732551E+06, -1.456021830280650E+01,  2.070536063319321E+01,  7.910421476748448E-01,
2460543.500000000, A.D. 2024-Aug-21 00:00:00.0000,  1.656080511195790E+08,  1.403837889426592E+08, -1.120110425872214E+06, -1.474671847460607E+01,  2.054888456038073E+01,  7.923368162534663E-01,
2460544.500000000, A.D. 2024-Aug-22 00:00:00.0000,  1.643259454111377E+08,  1.421523948528447E+08, -1.051599466086663E+06, -1.493134032339927E+01,  2.039080131280170E+01,  7.935517335555158E-01,
2460545.500000000, A.D. 2024-Aug-23 00:00:00.0000,  1.630279699361257E+08,  1.439072738559114E+08, -9.829869736808091E+05, -1.511407228444694E+01,  2.023113638448213E+01,  7.946871532543085E-01,
2460546.500000000, A.D. 2024-Aug-24 00:00:00.0000,  1.617142884686807E+08,  1.456482903980505E+08, -9.142798069281876E+05, -1.529490316795394E+01,  2.006991528784852E+01,  7.957433318985032E-01,
2460547.500000000, A.D. 2024-Aug-25 00:00:00.0000,  1.603850657324542E+08,  1.473753111307146E+08, -8.454848012296781E+05, -1.547382215963375E+01,  1.990716355101501E+01,  7.967205307098162E-01,
2460548.500000000, A.D. 2024-Aug-26 00:00:00.0000,  1.590404673671397E+08,  1.490882049105224E+08, -7.766087682490274E+05, -1.565081883062488E+01,  1.974290670403699E+01,  7.976190209564606E-01,
2460549.500000000, A.D. 2024-Aug-27 00:00:00.0000,  1.576806598953926E+08,  1.507868427986982E+08, -7.076584951095730E+05, -1.582588314882868E+01,  1.957717026880677E+01,  7.984390903119030E-01,
2460550.500000000, A.D. 2024-Aug-28 00:00:00.0000,  1.563058106901172E+08,  1.524710980598356E+08, -6.386407436537594E+05, -1.599900547939797E+01,  1.940997974971912E+01,  7.991810444717302E-01,
2460551.500000000, A.D. 2024-Aug-29 00:00:00.0000,  1.549160879419669E+08,  1.541408461599699E+08, -5.695622496958524E+05, -1.617017656720166E+01,  1.924136061749165E+01,  7.998451999628511E-01,
2460552.500000000, A.D. 2024-Aug-30 00:00:00.0000,  1.535116606270505E+08,  1.557959647641867E+08, -5.004297222472727E+05, -1.633938751327513E+01,  1.907133829704934E+01,  8.004318740467857E-01,
2460553.500000000, A.D. 2024-Aug-31 00:00:00.0000,  1.520926984750137E+08,  1.574363337339611E+08, -4.312498427746966E+05, -1.650662976823071E+01,  1.889993817144877E+01,  8.009413833305414E-01,
2460554.500000000, A.D. 2024-Sep-01 00:00:00.0000,  1.506593719375869E+08,  1.590618351241328E+08, -3.620292645372897E+05, -1.667189514143008E+01,  1.872718559332237E+01,  8.013740504549407E-01,
2460555.500000000, A.D. 2024-Sep-02 00:00:00.0000,  1.492118521574812E+08,  1.606723531793174E+08, -2.927746119618863E+05, -1.683517580620362E+01,  1.855310589017350E+01,  8.017302089086824E-01,
2460556.500000000, A.D. 2024-Sep-03 00:00:00.0000,  1.477503109374430E+08,  1.622677743297698E+08, -2.234924799721837E+05, -1.699646429708705E+01,  1.837772435610938E+01,  8.020102033387015E-01,
2460557.500000000, A.D. 2024-Sep-04 00:00:00.0000,  1.462749207094660E+08,  1.638479871868983E+08, -1.541894332564697E+05, -1.715575350946851E+01,  1.820106623041617E+01,  8.022143899646439E-01,
2460558.500000000, A.D. 2024-Sep-05 00:00:00.0000,  1.447858545043500E+08,  1.654128825384864E+08, -8.487200555694848E+04, -1.731303669992919E+01,  1.802315667459591E+01,  8.023431370057592E-01,
2460559.500000000, A.D. 2024-Sep-06 00:00:00.0000,  1.432832859217468E+08,  1.669623533434615E+08, -1.554669905778766E+04, -1.746830747431460E+01,  1.784402076635503E+01,  8.023968203504337E-01,
2460560.500000000, A.D. 2024-Sep-07 00:00:00.0000,  1.417673891005858E+08,  1.684962947261040E+08,  5.378001616258919E+04, -1.762155976807741E+01,  1.766368351319570E+01,  8.023758168748909E-01,
2460561.500000000, A.D. 2024-Sep-08 00:00:00.0000,  1.402383386896766E+08,  1.700146039698300E+08,  1.231017027160004E+05, -1.777278783730298E+01,  1.748216986274313E+01,  8.022805026316284E-01,
2460562.500000000, A.D. 2024-Sep-09 00:00:00.0000,  1.386963098184773E+08,  1.715171805107341E+08,  1.924119565452412E+05, -1.792198626508085E+01,  1.729950469618761E+01,  8.021112571266169E-01,
2460563.500000000, A.D. 2024-Sep-10 00:00:00.0000,  1.371414780682133E+08,  1.730039259308663E+08,  2.617044075414017E+05, -1.806914997404550E+01,  1.711571281836304E+01,  8.018684702889729E-01,
2460564.500000000, A.D. 2024-Sep-11 00:00:00.0000,  1.355740194434311E+08,  1.744747439510248E+08,  3.309727200885937E+05, -1.821427423332725E+01,  1.693081895218904E+01,  8.015525473517089E-01,
2460565.500000000, A.D. 2024-Sep-12 00:00:00.0000,  1.339941103438610E+08,  1.759295404229258E+08,  4.002105935872793E+05, -1.835735465123639E+01,  1.674484772775292E+01,  8.011639070052592E-01,
2460566.500000000, A.D. 2024-Sep-13 00:00:00.0000,  1.324019275364976E+08,  1.773682233208734E+08,  4.694117630122602E+05, -1.849838715445892E+01,  1.655782366334495E+01,  8.007029726475450E-01,
2460567.500000000, A.D. 2024-Sep-14 00:00:00.0000,  1.307976481280395E+08,  1.787907027331635E+08,  5.385699994652420E+05, -1.863736796917736E+01,  1.636977115740994E+01,  8.001701648374331E-01,
2460568.500000000, A.D. 2024-Sep-15 00:00:00.0000,  1.291814495378819E+08,  1.801968908532701E+08,  6.076791106451452E+05, -1.877429361939753E+01,  1.618071450015936E+01,  7.995659030245470E-01,
2460569.500000000, A.D. 2024-Sep-16 00:00:00.0000,  1.275535094716379E+08,  1.815867019706424E+08,  6.767329412390739E+05, -1.890916093335249E+01,  1.599067788781979E+01,  7.988906116807062E-01,
2460570.500000000, A.D. 2024-Sep-17 00:00:00.0000,  1.259140058949943E+08,  1.829600524610266E+08,  7.457253733196557E+05, -1.904196704297471E+01,  1.579968542383487E+01,  7.981447226865335E-01,
2460571.500000000, A.D. 2024-Sep-18 00:00:00.0000,  1.242631170078008E+08,  1.843168607764671E+08,  8.146503268059492E+05, -1.917270938072391E+01,  1.560776110490603E+01,  7.973286754540636E-01,
2460572.500000000, A.D. 2024-Sep-19 00:00:00.0000,  1.226010212185226E+08,  1.856570474351580E+08,  8.835017599420547E+05, -1.930138568167970E+01,  1.541492880002608E+01,  7.964429188596069E-01,
2460573.500000000, A.D. 2024-Sep-20 00:00:00.0000,  1.209278971192449E+08,  1.869805350110656E+08,  9.522736697010547E+05, -1.942799398083064E+01,  1.522121223553231E+01,  7.954879112060773E-01,
2460574.500000000, A.D. 2024-Sep-21 00:00:00.0000,  1.192439234612329E+08,  1.882872481231515E+08,  1.020960092095509E+06, -1.955253259386553E+01,  1.502663499767932E+01,  7.944641135111494E-01,
2460575.500000000, A.D. 2024-Sep-22 00:00:00.0000,  1.175492791308631E+08,  1.895771134242349E+08,  1.089555102474257E+06, -1.967500009554514E+01,  1.483122054721353E+01,  7.933719823611831E-01,
2460576.500000000, A.D. 2024-Sep-23 00:00:00.0000,  1.158441431258083E+08,  1.908500595897347E+08,  1.158052815872923E+06, -1.979539531578339E+01,  1.463499222542752E+01,  7.922119704779860E-01,
2460577.500000000, A.D. 2024-Sep-24 00:00:00.0000,  1.141286945315791E+08,  1.921060173063986E+08,  1.226447387381062E+06, -1.991371735087053E+01,  1.443797324882292E+01,  7.909845336084462E-01,
2460578.500000000, A.D. 2024-Sep-25 00:00:00.0000,  1.124031124985567E+08,  1.933449192608673E+08,  1.294733012450695E+06, -2.002996557426133E+01,  1.424018670556010E+01,  7.896901374386944E-01,
2460579.500000000, A.D. 2024-Sep-26 00:00:00.0000,  1.106675762194533E+08,  1.945667001278661E+08,  1.362903927159637E+06, -2.014413963657496E+01,  1.404165555264511E+01,  7.883292597327509E-01,
2460580.500000000, A.D. 2024-Sep-27 00:00:00.0000,  1.089222649070261E+08,  1.957712965580373E+08,  1.430954408505827E+06, -2.025623945293405E+01,  1.384240260209885E+01,  7.869023858901478E-01,
2460581.500000000, A.D. 2024-Sep-28 00:00:00.0000,  1.071673577720527E+08,  1.969586471656195E+08,  1.498878774741083E+06, -2.036626518358373E+01,  1.364245050316019E+01,  7.854100007171452E-01,
2460582.500000000, A.D. 2024-Sep-29 00:00:00.0000,  1.054030340017746E+08,  1.981286925161047E+08,  1.566671385660395E+06, -2.047421722109367E+01,  1.344182174369135E+01,  7.838525840564046E-01,
2460583.500000000, A.D. 2024-Sep-30 00:00:00.0000,  1.036294727388949E+08,  1.992813751137761E+08,  1.634326642798543E+06, -2.058009619136989E+01,  1.324053867002248E+01,  7.822306141803228E-01,
2460584.500000000, A.D. 2024-Oct-01 00:00:00.0000,  1.018468530609631E+08,  2.004166393889628E+08,  1.701838989598230E+06, -2.068390295704971E+01,  1.303862350052728E+01,  7.805445723773277E-01,
2460585.500000000, A.D. 2024-Oct-02 00:00:00.0000,  1.000553539599536E+08,  2.015344316850484E+08,  1.769202911639079E+06, -2.078563861577226E+01,  1.283609832084468E+01,  7.787949441162931E-01,
2460586.500000000, A.D. 2024-Oct-03 00:00:00.0000,  9.825515432207105E+07,  2.026347002454208E+08,  1.836412936926410E+06, -2.088530450133314E+01,  1.263298506719654E+01,  7.769822206082111E-01,
2460587.500000000, A.D. 2024-Oct-04 00:00:00.0000,  9.644643290798216E+07,  2.037173952003859E+08,  1.903463636151314E+06, -2.098290218817337E+01,  1.242930551001696E+01,  7.751069018276464E-01,
2460588.500000000, A.D. 2024-Oct-05 00:00:00.0000,  9.462936833357351E+07,  2.047824685538569E+08,  1.970349622862890E+06, -2.107843348371530E+01,  1.222508124684602E+01,  7.731694944565746E-01,
2460589.500000000, A.D. 2024-Oct-06 00:00:00.0000,  9.280413905112399E+07,  2.058298741697153E+08,  2.037065553591296E+06, -2.117190040405720E+01,  1.202033370902426E+01,  7.711705028155453E-01,
2460590.500000000, A.D. 2024-Oct-07 00:00:00.0000,  9.097092333073938E+07,  2.068595677580310E+08,  2.103606128000900E+06, -2.126330515616731E+01,  1.181508417387692E+01,  7.691104230349390E-01,
2460591.500000000, A.D. 2024-Oct-08 00:00:00.0000,  8.912989924206412E+07,  2.078715068613642E+08,  2.169966089083582E+06, -2.135265014238250E+01,  1.160935376814106E+01,  7.669897470985649E-01,
2460592.500000000, A.D. 2024-Oct-09 00:00:00.0000,  8.728124463642168E+07,  2.088656508411057E+08,  2.236140223322302E+06, -2.143993797462829E+01,  1.140316346608505E+01,  7.648089712219441E-01,
2460593.500000000, A.D. 2024-Oct-10 00:00:00.0000,  8.542513712941456E+07,  2.098419608636249E+08,  2.302123360793903E+06, -2.152517148077672E+01,  1.119653408985463E+01,  7.625686009319392E-01,
2460594.500000000, A.D. 2024-Oct-11 00:00:00.0000,  8.356175408382420E+07,  2.108003998861265E+08,  2.367910375274122E+06, -2.160835369879706E+01,  1.098948630404999E+01,  7.602691502274639E-01,
2460595.500000000, A.D. 2024-Oct-12 00:00:00.0000,  8.169127259270610E+07,  2.117409326423620E+08,  2.433496184399202E+06, -2.168948786301433E+01,  1.078204059763998E+01,  7.579111361005486E-01,
2460596.500000000, A.D. 2024-Oct-13 00:00:00.0000,  7.981386946282691E+07,  2.126635256283820E+08,  2.498875749830872E+06, -2.176857738851351E+01,  1.057421727059378E+01,  7.554950719793285E-01,
2460597.500000000, A.D. 2024-Oct-14 00:00:00.0000,  7.792972119863759E+07,  2.135681470883195E+08,  2.564044077333719E+06, -2.184562586231637E+01,  1.036603644576572E+01,  7.530214656658214E-01,
2460598.500000000, A.D. 2024-Oct-15 00:00:00.0000,  7.603900398672429E+07,  2.144547670000536E+08,  2.628996216778368E+06, -2.192063704380489E+01,  1.015751809238182E+01,  7.504908226647777E-01,
2460599.500000000, A.D. 2024-Oct-16 00:00:00.0000,  7.414189368050064E+07,  2.153233570606990E+08,  2.693727262172267E+06, -2.199361486562016E+01,  9.948682034032243E+00,  7.479036491593605E-01,
